params,total_cycles,total_cost
3 2 1 0 2 1 1 1 1 0,2029117.5,14822.063856672607
0 2 0 0 1 2 2 0 1 0,10727555.625,3128.6696188970564
1 0 0 0 1 0 1 1 2 0,26264608.4375,3378.259529065862
1 1 2 3 0 1 0 1 1 0,2261221.875,7349.428703355539
1 3 2 3 3 0 0 1 2 0,1821055.0,109094.98357771043
2 2 0 0 2 2 2 0 0 0,1454125.0,11737.030684959864
3 0 0 1 0 2 1 0 0 0,1522550.0,6709.447014912868
3 2 1 0 2 1 1 1 2 0,3415671.5625,14822.063856672607
0 2 0 0 1 2 2 1 0 0,6962630.0,3128.6696188970564
1 0 0 0 1 0 2 0 0 0,8721635.0,5170.259529065862
1 1 2 3 0 1 0 1 2 0,2935143.75,7349.428703355539
1 3 2 3 3 0 1 0 0 0,508605.0,111654.98357771043
2 2 0 0 2 2 2 0 1 0,2475703.125,11737.030684959864
3 0 0 1 0 2 1 0 1 0,4177288.125,6709.447014912868
3 2 1 0 2 1 2 0 0 0,1035770.0,20198.063856672605
0 2 0 0 1 2 2 1 1 0,10727218.125,3128.6696188970564
1 0 0 0 1 0 2 0 1 0,13550073.75,5170.259529065862
1 1 2 3 0 1 1 0 0 0,1196785.0,9909.42870335554
1 3 2 3 3 0 1 0 1 0,652111.875,111654.98357771043
2 2 0 0 2 2 2 0 2 0,5276585.0,11737.030684959864
3 0 0 1 0 2 1 0 2 0,6546337.1875,6709.447014912868
3 2 1 0 2 1 2 0 1 0,1943521.875,20198.063856672605
0 2 0 0 1 2 3 0 0 0,6885395.0,4664.669618897056
1 0 0 0 1 0 2 0 2 0,25991774.375,5170.259529065862
1 1 2 3 0 1 1 0 1 0,1769349.375,9909.42870335554
1 3 2 3 3 0 1 0 2 0,1145284.375,111654.98357771043
2 2 0 0 2 2 2 1 0 0,1453355.0,11737.030684959864
3 0 0 1 0 2 1 1 0 0,1520750.0,6709.447014912868
3 2 1 0 2 1 2 0 2 0,3322868.4375,20198.063856672605
0 2 0 0 1 2 3 0 1 0,10633590.0,4664.669618897056
1 0 0 0 1 0 2 1 0 0,8669135.0,5170.259529065862
1 1 2 3 0 1 1 0 2 0,2403980.9375,9909.42870335554
1 3 2 3 3 0 1 1 0 0,508605.0,111654.98357771043
2 2 0 0 2 2 2 1 1 0,2475309.375,11737.030684959864
3 0 0 1 0 2 1 1 1 0,4176343.125,6709.447014912868
3 2 1 0 2 1 2 1 0 0,1034870.0,20198.063856672605
0 2 0 0 1 2 3 1 0 0,6883955.0,4664.669618897056
1 0 0 0 1 0 2 1 1 0,13524761.25,5170.259529065862
1 1 2 3 0 1 1 1 0 0,1196365.0,9909.42870335554
1 3 2 3 3 0 1 1 1 0,652111.875,111654.98357771043
2 2 0 0 2 2 2 1 2 0,5276418.75,11737.030684959864
3 0 0 1 0 2 1 1 2 0,6545909.6875,6709.447014912868
3 2 1 0 2 1 2 1 1 0,1943049.375,20198.063856672605
0 2 0 0 1 2 3 1 1 0,10633050.0,4664.669618897056
1 0 0 0 1 0 2 1 2 0,25982868.125,5170.259529065862
1 1 2 3 0 1 1 1 1 0,1769146.875,9909.42870335554
1 3 2 3 3 0 1 1 2 0,1145284.375,111654.98357771043
2 2 0 0 2 2 3 0 0 0,1377760.0,16345.030684959864
3 0 0 1 0 2 2 0 0 0,1479270.0,10293.447014912868
3 2 1 0 2 1 2 1 2 0,3322654.6875,20198.063856672605
0 2 0 0 2 0 0 0 0 0,7577665.0,2399.044137756002
1 0 0 0 1 0 3 1 0 0,8624160.0,8242.259529065861
1 1 2 3 0 1 1 1 2 0,2403909.6875,9909.42870335554
1 3 2 3 3 0 2 0 0 0,436830.0,115238.98357771043
2 2 0 0 2 2 3 0 1 0,2382811.875,16345.030684959864
3 0 0 1 0 2 2 0 1 0,4019956.875,10293.447014912868
3 2 1 0 2 1 3 0 0 0,1021100.0,29414.063856672605
0 2 0 0 2 0 0 0 1 0,11449147.5,2399.044137756002
1 0 0 0 1 0 3 1 1 0,13471087.5,8242.259529065861
1 1 2 3 0 1 2 0 0 0,1028225.0,13493.42870335554
1 3 2 3 3 0 2 0 1 0,563000.625,115238.98357771043
2 2 0 0 2 2 3 0 2 0,5219816.5625,16345.030684959864
3 0 0 1 0 2 2 0 2 0,6294468.4375,10293.447014912868
3 2 1 0 2 1 3 0 1 0,1921348.125,29414.063856672605
0 2 0 0 2 0 0 1 0 0,7577485.0,2399.044137756002
1 0 0 0 1 0 3 1 2 0,25909664.6875,8242.259529065861
1 1 2 3 0 1 2 0 1 0,1571568.75,13493.42870335554
1 3 2 3 3 0 2 0 2 0,1008520.0,115238.98357771043
2 2 0 0 2 2 3 1 0 0,1376990.0,16345.030684959864
3 0 0 1 0 2 2 1 0 0,1422570.0,10293.447014912868
3 2 1 0 2 1 3 0 2 0,3298613.75,29414.063856672605
0 2 0 0 2 0 0 1 1 0,11449080.0,2399.044137756002
1 0 0 0 1 1 0 0 0 0,9785600.0,2098.259529065862
1 1 2 3 0 1 2 0 2 0,2188396.25,13493.42870335554
1 3 2 3 3 0 2 1 0 0,436830.0,115238.98357771043
2 2 0 0 2 2 3 1 1 0,2382418.125,16345.030684959864
3 0 0 1 0 2 2 1 1 0,3990189.375,10293.447014912868
3 2 1 0 2 1 3 1 0 0,1019300.0,29414.063856672605
0 2 0 0 2 0 1 0 0 0,6179380.0,3039.044137756002
1 0 0 0 1 1 0 0 1 0,14862071.25,2098.259529065862
1 1 2 3 0 1 2 1 0 0,1026965.0,13493.42870335554
1 3 2 3 3 0 2 1 1 0,563000.625,115238.98357771043
2 2 0 0 2 2 3 1 2 0,5219650.3125,16345.030684959864
3 0 0 1 0 2 2 1 2 0,6281002.1875,10293.447014912868
3 2 1 0 2 1 3 1 1 0,1920403.125,29414.063856672605
0 2 0 0 2 0 1 0 1 0,9856119.375,3039.044137756002
1 0 0 0 1 1 0 0 2 0,27656055.625,2098.259529065862
1 1 2 3 0 1 2 1 1 0,1570961.25,13493.42870335554
1 3 2 3 3 0 2 1 2 0,1008520.0,115238.98357771043
2 2 0 0 3 0 0 0 0 0,1747990.0,12151.817642811166
3 0 0 1 0 2 3 1 0 0,1397895.0,16437.44701491287
3 2 1 0 2 1 3 1 2 0,3298186.25,29414.063856672605
0 2 0 0 2 0 1 1 0 0,6179020.0,3039.044137756002
1 0 0 0 1 1 0 1 0 0,9784340.0,2098.259529065862
1 1 2 3 0 1 2 1 2 0,2188182.5,13493.42870335554
1 3 2 3 3 0 3 0 0 0,419255.0,121382.98357771043
2 2 0 0 3 0 0 0 1 0,2822265.0,12151.817642811166
3 0 0 1 0 2 3 1 1 0,3942298.125,16437.44701491287
3 2 1 0 2 2 0 0 0 0,1401745.0,10982.063856672607
0 2 0 0 2 0 1 1 1 0,9855984.375,3039.044137756002
1 0 0 0 1 1 0 1 1 0,14861463.75,2098.259529065862
1 1 2 3 0 1 3 0 0 0,1007115.0,19637.428703355537
1 3 2 3 3 0 3 0 1 0,542497.5,121382.98357771043
2 2 0 0 3 0 0 0 2 0,5749530.625,12151.817642811166
3 0 0 1 0 2 3 1 2 0,6212453.75,16437.44701491287
3 2 1 0 2 2 0 0 1 0,2230790.625,10982.063856672607
0 2 0 0 2 0 2 0 0 0,5771890.0,3935.044137756002
1 0 0 0 1 1 0 1 2 0,27655841.875,2098.259529065862
1 1 2 3 0 1 3 0 1 0,1544765.625,19637.428703355537
1 3 2 3 3 0 3 0 2 0,985506.25,121382.98357771043
2 2 0 0 3 0 0 1 0 0,1747990.0,12151.817642811166
3 0 0 1 1 0 0 0 0 0,1686420.0,5203.8142434371875
3 2 1 0 2 2 0 0 2 0,3711008.75,10982.063856672607
0 2 0 0 2 0 2 0 1 0,9386673.75,3935.044137756002
1 0 0 0 1 1 1 0 0 0,8897415.0,3378.259529065862
1 1 2 3 0 1 3 0 2 0,2157835.9375,19637.428703355537
1 3 2 3 3 0 3 1 0 0,419255.0,121382.98357771043
2 2 0 0 3 0 0 1 1 0,2822265.0,12151.817642811166
3 0 0 1 1 0 0 0 1 0,3690146.25,5203.8142434371875
3 2 1 0 2 2 0 1 0 0,1401745.0,10982.063856672607
0 2 0 0 2 0 2 1 0 0,5771350.0,3935.044137756002
1 0 0 0 1 1 1 0 1 0,13820411.25,3378.259529065862
1 1 2 3 0 1 3 1 0 0,1004595.0,19637.428703355537
1 3 2 3 3 0 3 1 1 0,542497.5,121382.98357771043
2 2 0 0 3 0 0 1 2 0,5749530.625,12151.817642811166
3 0 0 1 1 0 0 0 2 0,5920370.3125,5203.8142434371875
3 2 1 0 2 2 0 1 1 0,2230790.625,10982.063856672607
0 2 0 0 2 0 2 1 1 0,9386471.25,3935.044137756002
1 0 0 0 1 1 1 0 2 0,26404472.1875,3378.259529065862
1 1 2 3 0 1 3 1 1 0,1543550.625,19637.428703355537
1 3 2 3 3 0 3 1 2 0,985506.25,121382.98357771043
2 2 0 0 3 0 1 0 0 0,1565030.0,14071.817642811166
3 0 0 1 1 0 0 1 0 0,1685520.0,5203.8142434371875
3 2 1 0 2 2 0 1 2 0,3711008.75,10982.063856672607
0 2 0 0 2 0 3 0 0 0,5709120.0,5471.044137756002
1 0 0 0 1 1 1 1 0 0,8895735.0,3378.259529065862
1 1 2 3 0 1 3 1 2 0,2157408.4375,19637.428703355537
1 3 2 3 3 1 0 0 0 0,726145.0,109094.98357771043
2 2 0 0 3 0 1 0 1 0,2597090.625,14071.817642811166
3 0 0 1 1 0 0 1 1 0,3689673.75,5203.8142434371875
3 2 1 0 2 2 1 0 0 0,1125810.0,14822.063856672607
0 2 0 0 2 0 3 0 1 0,9313295.625,5471.044137756002
1 0 0 0 1 1 1 1 1 0,13819601.25,3378.259529065862
1 1 2 3 0 2 0 0 0 0,1360055.0,7349.428703355539
1 3 2 3 3 1 0 0 1 0,1018569.375,109094.98357771043
2 2 0 0 3 0 1 0 2 0,5486160.9375,14071.817642811166
3 0 0 1 1 0 0 1 2 0,5920156.5625,5203.8142434371875
3 2 1 0 2 2 1 0 1 0,2053743.75,14822.063856672607
0 2 0 0 2 0 3 1 0 0,5708580.0,5471.044137756002
1 0 0 0 1 1 1 1 2 0,26404187.1875,3378.259529065862
1 1 2 3 0 2 0 0 1 0,1995232.5,7349.428703355539
1 3 2 3 3 1 0 0 2 0,2288894.375,109094.98357771043
2 2 0 0 3 0 1 1 0 0,1565030.0,14071.817642811166
3 0 0 1 1 0 1 0 0 0,1525000.0,7763.8142434371875
3 2 1 0 2 2 1 0 2 0,3485342.1875,14822.063856672607
0 2 0 0 2 0 3 1 1 0,9313093.125,5471.044137756002
1 0 0 0 1 1 2 0 0 0,8750380.0,5170.259529065862
1 1 2 3 0 2 0 0 2 0,2667516.875,7349.428703355539
1 3 2 3 3 1 0 1 0 0,726145.0,109094.98357771043
2 2 0 0 3 0 1 1 1 0,2597090.625,14071.817642811166
3 0 0 1 1 0 1 0 1 0,3428848.125,7763.8142434371875
3 2 1 0 2 2 1 1 0 0,1125810.0,14822.063856672607
0 2 0 0 2 1 0 0 0 0,7495055.0,2399.044137756002
1 0 0 0 1 1 2 0 1 0,13599135.0,5170.259529065862
1 1 2 3 0 2 0 1 0 0,1359635.0,7349.428703355539
1 3 2 3 3 1 0 1 1 0,1018569.375,109094.98357771043
2 2 0 0 3 0 1 1 2 0,5486160.9375,14071.817642811166
3 0 0 1 1 0 1 0 2 0,5626850.0,7763.8142434371875
3 2 1 0 2 2 1 1 1 0,2053743.75,14822.063856672607
0 2 0 0 2 1 0 0 1 0,11370757.5,2399.044137756002
1 0 0 0 1 1 2 0 2 0,26070238.4375,5170.259529065862
1 1 2 3 0 2 0 1 1 0,1995030.0,7349.428703355539
1 3 2 3 3 1 0 1 2 0,2288894.375,109094.98357771043
2 2 0 0 3 0 2 0 0 0,1465535.0,16759.817642811162
3 0 0 1 1 0 1 1 0 0,1524100.0,7763.8142434371875
3 2 1 0 2 2 1 1 2 0,3485342.1875,14822.063856672607
0 2 0 0 2 1 0 1 0 0,7494875.0,2399.044137756002
1 0 0 0 1 1 2 1 0 0,8697880.0,5170.259529065862
1 1 2 3 0 2 0 1 2 0,2667445.625,7349.428703355539
1 3 2 3 3 1 1 0 0 0,529190.0,111654.98357771043
2 2 0 0 3 0 2 0 1 0,2474448.75,16759.817642811162
3 0 0 1 1 0 1 1 1 0,3428375.625,7763.8142434371875
3 2 1 0 2 2 2 0 0 0,1045030.0,20198.063856672605
0 2 0 0 2 1 0 1 1 0,11370690.0,2399.044137756002
1 0 0 0 1 1 2 1 1 0,13573822.5,5170.259529065862
1 1 2 3 0 2 1 0 0 0,1162300.0,9909.42870335554
1 3 2 3 3 1 1 0 1 0,677632.5,111654.98357771043
2 2 0 0 3 0 2 0 2 0,5342544.6875,16759.817642811162
3 0 0 1 1 0 1 1 2 0,5626636.25,7763.8142434371875
3 2 1 0 2 2 2 0 1 0,1957387.5,20198.063856672605
0 2 0 0 2 1 1 0 0 0,6065600.0,3039.044137756002
1 0 0 0 1 1 2 1 2 0,26061332.1875,5170.259529065862
1 1 2 3 0 2 1 0 1 0,1746405.0,9909.42870335554
1 3 2 3 3 1 1 0 2 0,1445543.75,111654.98357771043
2 2 0 0 3 0 2 1 0 0,1465535.0,16759.817642811162
3 0 0 1 1 0 2 0 0 0,1438725.0,11347.814243437188
3 2 1 0 2 2 2 0 2 0,3362121.25,20198.063856672605
0 2 0 0 2 1 1 0 1 0,9736132.5,3039.044137756002
1 0 0 0 1 1 3 1 0 0,8647150.0,8242.259529065861
1 1 2 3 0 2 1 0 2 0,2387130.3125,9909.42870335554
1 3 2 3 3 1 1 1 0 0,529190.0,111654.98357771043
2 2 0 0 3 0 2 1 1 0,2474448.75,16759.817642811162
3 0 0 1 1 0 2 0 1 0,3286721.25,11347.814243437188
3 2 1 0 2 2 2 1 0 0,1044130.0,20198.063856672605
0 2 0 0 2 1 1 1 0 0,6065240.0,3039.044137756002
1 0 0 0 1 1 3 1 1 0,13510243.125,8242.259529065861
1 1 2 3 0 2 1 1 0 0,1161880.0,9909.42870335554
1 3 2 3 3 1 1 1 1 0,677632.5,111654.98357771043
2 2 0 0 3 0 2 1 2 0,5342544.6875,16759.817642811162
3 0 0 1 1 0 2 0 2 0,5466501.875,11347.814243437188
3 2 1 0 2 2 2 1 1 0,1956915.0,20198.063856672605
0 2 0 0 2 1 1 1 1 0,9735997.5,3039.044137756002
1 0 0 0 1 1 3 1 2 0,25972382.5,8242.259529065861
1 1 2 3 0 2 1 1 1 0,1746202.5,9909.42870335554
1 3 2 3 3 1 1 1 2 0,1445543.75,111654.98357771043
2 2 0 0 3 0 3 0 0 0,1440180.0,21367.817642811162
3 0 0 1 1 0 2 1 0 0,1436025.0,11347.814243437188
3 2 1 0 2 2 2 1 2 0,3361907.5,20198.063856672605
0 2 0 0 2 1 2 0 0 0,5798715.0,3935.044137756002
1 0 0 0 1 2 0 0 0 0,9343710.0,2098.259529065862
1 1 2 3 0 2 1 1 2 0,2387059.0625,9909.42870335554
1 3 2 3 3 1 2 0 0 0,448120.0,115238.98357771043
2 2 0 0 3 0 3 0 1 0,2443213.125,21367.817642811162
3 0 0 1 1 0 2 1 1 0,3285303.75,11347.814243437188
3 2 1 0 2 2 3 0 0 0,1028480.0,29414.063856672605
0 2 0 0 2 1 2 0 1 0,9421346.25,3935.044137756002
1 0 0 0 1 2 0 0 1 0,14532930.0,2098.259529065862
1 1 2 3 0 2 2 0 0 0,1054850.0,13493.42870335554
1 3 2 3 3 1 2 0 1 0,576810.0,115238.98357771043
2 2 0 0 3 0 3 0 2 0,5305987.5,21367.817642811162
3 0 0 1 1 0 2 1 2 0,5465860.625,11347.814243437188
3 2 1 0 2 2 3 0 1 0,1932406.875,29414.063856672605
0 2 0 0 2 1 2 1 0 0,5798175.0,3935.044137756002
1 0 0 0 1 2 0 0 2 0,27479907.8125,2098.259529065862
1 1 2 3 0 2 2 0 1 0,1610375.625,13493.42870335554
1 3 2 3 3 1 2 0 2 0,1140670.9375,115238.98357771043
2 2 0 0 3 0 3 1 0 0,1440180.0,21367.817642811162
3 0 0 1 1 0 3 0 0 0,1419365.0,17491.814243437188
3 2 1 0 2 2 3 0 2 0,3329916.25,29414.063856672605
0 2 0 0 2 1 2 1 1 0,9421143.75,3935.044137756002
1 0 0 0 1 2 0 1 0 0,9342450.0,2098.259529065862
1 1 2 3 0 2 2 0 2 0,2233550.9375,13493.42870335554
1 3 2 3 3 1 2 1 0 0,448120.0,115238.98357771043
2 2 0 0 3 0 3 1 1 0,2443213.125,21367.817642811162
3 0 0 1 1 0 3 0 1 0,3251407.5,17491.814243437188
3 2 1 0 2 2 3 1 0 0,1026680.0,29414.063856672605
0 2 0 0 2 1 3 0 0 0,5730595.0,5471.044137756002
1 0 0 0 1 2 0 1 1 0,14532322.5,2098.259529065862
1 1 2 3 0 2 2 1 0 0,1053590.0,13493.42870335554
1 3 2 3 3 1 2 1 1 0,576810.0,115238.98357771043
2 2 0 0 3 0 3 1 2 0,5305987.5,21367.817642811162
3 0 0 1 1 0 3 0 2 0,5425545.0,17491.814243437188
3 2 1 0 2 2 3 1 1 0,1931461.875,29414.063856672605
0 2 0 0 2 1 3 0 1 0,9341032.5,5471.044137756002
1 0 0 0 1 2 0 1 2 0,27479694.0625,2098.259529065862
1 1 2 3 0 2 2 1 1 0,1609768.125,13493.42870335554
1 3 2 3 3 1 2 1 2 0,1140670.9375,115238.98357771043
2 2 0 0 3 1 0 0 0 0,1785230.0,12151.817642811166
3 0 0 1 1 0 3 1 0 0,1413965.0,17491.814243437188
3 2 1 0 2 2 3 1 2 0,3329488.75,29414.063856672605
0 2 0 0 2 1 3 1 0 0,5730055.0,5471.044137756002
1 0 0 0 1 2 1 0 0 0,8945120.0,3378.259529065862
1 1 2 3 0 2 2 1 2 0,2233337.1875,13493.42870335554
1 3 2 3 3 1 3 0 0 0,428245.0,121382.98357771043
2 2 0 0 3 1 0 0 1 0,2911258.125,12151.817642811166
3 0 0 1 1 0 3 1 1 0,3248572.5,17491.814243437188
3 2 1 0 3 0 0 0 0 0,1262095.0,17701.577288790388
0 2 0 0 2 1 3 1 1 0,9340830.0,5471.044137756002
1 0 0 0 1 2 1 0 1 0,13967600.625,3378.259529065862
1 1 2 3 0 2 3 0 0 0,1028340.0,19637.428703355537
1 3 2 3 3 1 3 0 1 0,553511.25,121382.98357771043
2 2 0 0 3 1 0 0 2 0,5857895.9375,12151.817642811166
3 0 0 1 1 0 3 1 2 0,5424262.5,17491.814243437188
3 2 1 0 3 0 0 0 1 0,2236331.25,17701.577288790388
0 2 0 0 2 2 0 0 0 0,6946360.0,2399.044137756002
1 0 0 0 1 2 1 0 2 0,26655200.9375,3378.259529065862
1 1 2 3 0 2 3 0 1 0,1575742.5,19637.428703355537
1 3 2 3 3 1 3 0 2 0,1064855.0,121382.98357771043
2 2 0 0 3 1 0 1 0 0,1785230.0,12151.817642811166
3 0 0 1 1 1 0 0 0 0,1864115.0,5203.8142434371875
3 2 1 0 3 0 0 0 2 0,3646747.1875,17701.577288790388
0 2 0 0 2 2 0 0 1 0,10565465.625,2399.044137756002
1 0 0 0 1 2 1 1 0 0,8943440.0,3378.259529065862
1 1 2 3 0 2 3 0 2 0,2193876.5625,19637.428703355537
1 3 2 3 3 1 3 1 0 0,428245.0,121382.98357771043
2 2 0 0 3 1 0 1 1 0,2911258.125,12151.817642811166
3 0 0 1 1 1 0 0 1 0,4315331.25,5203.8142434371875
3 2 1 0 3 0 0 1 0 0,1262095.0,17701.577288790388
0 2 0 0 2 2 0 1 0 0,6946180.0,2399.044137756002
1 0 0 0 1 2 1 1 1 0,13966790.625,3378.259529065862
1 1 2 3 0 2 3 1 0 0,1025820.0,19637.428703355537
1 3 2 3 3 1 3 1 1 0,553511.25,121382.98357771043
2 2 0 0 3 1 0 1 2 0,5857895.9375,12151.817642811166
3 0 0 1 1 1 0 0 2 0,6640921.5625,5203.8142434371875
3 2 1 0 3 0 0 1 1 0,2236331.25,17701.577288790388
0 2 0 0 2 2 0 1 1 0,10565398.125,2399.044137756002
1 0 0 0 1 2 1 1 2 0,26654915.9375,3378.259529065862
1 1 2 3 0 2 3 1 1 0,1574527.5,19637.428703355537
1 3 2 3 3 1 3 1 2 0,1064855.0,121382.98357771043
2 2 0 0 3 1 1 0 0 0,1585615.0,14071.817642811166
3 0 0 1 1 1 0 1 0 0,1863215.0,5203.8142434371875
3 2 1 0 3 0 0 1 2 0,3646747.1875,17701.577288790388
0 2 0 0 2 2 1 0 0 0,6161720.0,3039.044137756002
1 0 0 0 1 2 2 0 0 0,8777205.0,5170.259529065862
1 1 2 3 0 2 3 1 2 0,2193449.0625,19637.428703355537
1 3 2 3 3 2 0 0 0 0,812335.0,109094.98357771043
2 2 0 0 3 1 1 0 1 0,2646281.25,14071.817642811166
3 0 0 1 1 1 0 1 1 0,4314858.75,5203.8142434371875
3 2 1 0 3 0 1 0 0 0,1162360.0,21541.577288790388
0 2 0 0 2 2 1 0 1 0,9860641.875,3039.044137756002
1 0 0 0 1 2 2 0 1 0,13681912.5,5170.259529065862
1 1 2 3 1 0 0 0 0 0,1147115.0,11920.175543870344
1 3 2 3 3 2 0 0 1 0,1136446.875,109094.98357771043
2 2 0 0 3 1 1 0 2 0,5546040.625,14071.817642811166
3 0 0 1 1 1 0 1 2 0,6640707.8125,5203.8142434371875
3 2 1 0 3 0 1 0 1 0,2104560.0,21541.577288790388
0 2 0 0 2 2 1 1 0 0,6161360.0,3039.044137756002
1 0 0 0 1 2 2 0 2 0,26211224.375,5170.259529065862
1 1 2 3 1 0 0 0 1 0,1720501.875,11920.175543870344
1 3 2 3 3 2 0 0 2 0,1960396.25,109094.98357771043
2 2 0 0 3 1 1 1 0 0,1585615.0,14071.817642811166
3 0 0 1 1 1 1 0 0 0,1550275.0,7763.8142434371875
3 2 1 0 3 0 1 0 2 0,3504680.625,21541.577288790388
0 2 0 0 2 2 1 1 1 0,9860506.875,3039.044137756002
1 0 0 0 1 2 2 1 0 0,8724705.0,5170.259529065862
1 1 2 3 1 0 0 0 2 0,2358493.75,11920.175543870344
1 3 2 3 3 2 0 1 0 0,812335.0,109094.98357771043
2 2 0 0 3 1 1 1 1 0,2646281.25,14071.817642811166
3 0 0 1 1 1 1 0 1 0,3612943.125,7763.8142434371875
3 2 1 0 3 0 1 1 0 0,1162360.0,21541.577288790388
0 2 0 0 2 2 2 0 0 0,5852430.0,3935.044137756002
1 0 0 0 1 2 2 1 1 0,13656600.0,5170.259529065862
1 1 2 3 1 0 0 1 0 0,1147115.0,11920.175543870344
1 3 2 3 3 2 0 1 1 0,1136446.875,109094.98357771043
2 2 0 0 3 1 1 1 2 0,5546040.625,14071.817642811166
3 0 0 1 1 1 1 0 2 0,5854915.3125,7763.8142434371875
3 2 1 0 3 0 1 1 1 0,2104560.0,21541.577288790388
0 2 0 0 2 2 2 0 1 0,9490933.125,3935.044137756002
1 0 0 0 1 2 2 1 2 0,26202318.125,5170.259529065862
1 1 2 3 1 0 0 1 1 0,1720501.875,11920.175543870344
1 3 2 3 3 2 0 1 2 0,1960396.25,109094.98357771043
2 2 0 0 3 1 2 0 0 0,1477040.0,16759.817642811162
3 0 0 1 1 1 1 1 0 0,1549375.0,7763.8142434371875
3 2 1 0 3 0 1 1 2 0,3504680.625,21541.577288790388
0 2 0 0 2 2 2 1 0 0,5851890.0,3935.044137756002
1 0 0 0 1 2 3 1 0 0,8668565.0,8242.259529065861
1 1 2 3 1 0 0 1 2 0,2358493.75,11920.175543870344
1 3 2 3 3 2 1 0 0 0,566225.0,111654.98357771043
2 2 0 0 3 1 2 0 1 0,2501943.75,16759.817642811162
3 0 0 1 1 1 1 1 1 0,3612470.625,7763.8142434371875
3 2 1 0 3 0 2 0 0 0,1107865.0,26917.577288790388
0 2 0 0 2 2 2 1 1 0,9490730.625,3935.044137756002
1 0 0 0 1 2 3 1 1 0,13576314.375,8242.259529065861
1 1 2 3 1 0 1 0 0 0,921505.0,14480.175543870344
1 3 2 3 3 2 1 0 1 0,724123.125,111654.98357771043
2 2 0 0 3 1 2 0 2 0,5375990.625,16759.817642811162
3 0 0 1 1 1 1 1 2 0,5854701.5625,7763.8142434371875
3 2 1 0 3 0 2 0 1 0,2032515.0,26917.577288790388
0 2 0 0 2 2 3 0 0 0,5773575.0,5471.044137756002
1 0 0 0 1 2 3 1 2 0,26084904.0625,8242.259529065861
1 1 2 3 1 0 1 0 1 0,1456194.375,14480.175543870344
1 3 2 3 3 2 1 0 2 0,1230861.5625,111654.98357771043
2 2 0 0 3 1 2 1 0 0,1477040.0,16759.817642811162
3 0 0 1 1 1 2 0 0 0,1444935.0,11347.814243437188
3 2 1 0 3 0 2 0 2 0,3427030.0,26917.577288790388
0 2 0 0 2 2 3 0 1 0,9396697.5,5471.044137756002
1 0 0 0 2 0 0 0 0 0,7300260.0,2621.2770732173394
1 1 2 3 1 0 1 0 2 0,2070513.125,14480.175543870344
1 3 2 3 3 2 1 1 0 0,566225.0,111654.98357771043
2 2 0 0 3 1 2 1 1 0,2501943.75,16759.817642811162
3 0 0 1 1 1 2 0 1 0,3315071.25,11347.814243437188
3 2 1 0 3 0 2 1 0 0,1107865.0,26917.577288790388
0 2 0 0 2 2 3 1 0 0,5773035.0,5471.044137756002
1 0 0 0 2 0 0 0 1 0,12028111.875,2621.2770732173394
1 1 2 3 1 0 1 1 0 0,921085.0,14480.175543870344
1 3 2 3 3 2 1 1 1 0,724123.125,111654.98357771043
2 2 0 0 3 1 2 1 2 0,5375990.625,16759.817642811162
3 0 0 1 1 1 2 0 2 0,5515373.4375,11347.814243437188
3 2 1 0 3 0 2 1 1 0,2032515.0,26917.577288790388
0 2 0 0 2 2 3 1 1 0,9396495.0,5471.044137756002
1 0 0 0 2 0 0 0 2 0,24633440.625,2621.2770732173394
1 1 2 3 1 0 1 1 1 0,1455991.875,14480.175543870344
1 3 2 3 3 2 1 1 2 0,1230861.5625,111654.98357771043
2 2 0 0 3 1 3 0 0 0,1449385.0,21367.817642811162
3 0 0 1 1 1 2 1 0 0,1442235.0,11347.814243437188
3 2 1 0 3 0 2 1 2 0,3427030.0,26917.577288790388
0 2 0 0 3 0 0 0 0 0,5777535.0,4072.0234351487843
1 0 0 0 2 0 0 1 0 0,7299840.0,2621.2770732173394
1 1 2 3 1 0 1 1 2 0,2070441.875,14480.175543870344
1 3 2 3 3 2 2 0 0 0,470305.0,115238.98357771043
2 2 0 0 3 1 3 0 1 0,2465206.875,21367.817642811162
3 0 0 1 1 1 2 1 1 0,3313653.75,11347.814243437188
3 2 1 0 3 0 3 0 0 0,1093530.0,36133.57728879039
0 2 0 0 3 0 0 0 1 0,9450056.25,4072.0234351487843
1 0 0 0 2 0 0 1 1 0,12027909.375,2621.2770732173394
1 1 2 3 1 0 2 0 0 0,832385.0,18064.175543870348
1 3 2 3 3 2 2 0 1 0,604192.5,115238.98357771043
2 2 0 0 3 1 3 0 2 0,5332759.6875,21367.817642811162
3 0 0 1 1 1 2 1 2 0,5514732.1875,11347.814243437188
3 2 1 0 3 0 3 0 1 0,2013581.25,36133.57728879039
0 2 0 0 3 0 0 1 0 0,5777535.0,4072.0234351487843
1 0 0 0 2 0 0 1 2 0,24633369.375,2621.2770732173394
1 1 2 3 1 0 2 0 1 0,1350185.625,18064.175543870348
1 3 2 3 3 2 2 0 2 0,1058763.125,115238.98357771043
2 2 0 0 3 1 3 1 0 0,1449385.0,21367.817642811162
3 0 0 1 1 1 3 0 0 0,1424320.0,17491.814243437188
3 2 1 0 3 0 3 0 2 0,3406622.8125,36133.57728879039
0 2 0 0 3 0 0 1 1 0,9450056.25,4072.0234351487843
1 0 0 0 2 0 1 0 0 0,6980020.0,3901.2770732173394
